81.9,0.0,36000.0,5.684999999999999,3.650000000000001
85.8,0.0,36000.0,0.04,3.2000000000000006
68.2,0.0,36000.0,4.590999999999998,2.1710000000000003
87.6,0.065,36000.0,3.1410000000000005,1.7600000000000002
88.1,0.0,36000.0,1.736,2.28
65.4,0.0,36000.0,3.815,2.33
77.5,0.0,36000.0,0.345,1.8960000000000004
72.4,0.0,36000.0,1.485,2.3209999999999997
93.8,0.0,36000.0,0.30500000000000005,2.167
86.1,0.0,36000.0,0.405,2.3150000000000004
82.1,0.0,36000.0,0.7699999999999999,3.189
69.5,0.0,36000.0,4.160000000000001,2.986
87.7,0.0,36000.0,8.605,3.345
89.4,0.0,36000.0,7.875,3.498
87.7,0.0,36000.0,7.5699999999999985,3.035
82.4,0.0,36000.0,5.94,1.8080000000000005
94.7,0.0,36000.0,9.345,4.731
72.1,0.0,36000.0,7.38,1.5929999999999995
48.8,0.0,36000.0,13.329999999999998,1.7749999999999997
46.8,0.0,36000.0,12.615,3.652
52.9,0.045,36000.0,13.294999999999998,4.785000000000001
90.2,0.106,36000.0,6.769999999999999,7.269333333333333
73.16666666666667,0.015,36000.0,9.825,5.915833333333333
82.44444444444444,0.012222222222222223,36000.0,8.477777777777778,6.1155555555555585
92.66666666666669,0.0,36000.0,7.195833333333333,2.4866666666666664
65.33333333333333,0.0,36000.0,9.129166666666665,1.1475000000000002
98.8,0.021,36000.0,13.044999999999998,5.041
80.45454545454545,0.0,36000.0,15.077272727272724,1.8700000000000003
97.6,0.01,36000.0,12.575,3.287
82.3,0.16099999999999998,36000.0,9.735,5.61
92.2,0.011,36000.0,11.075,6.277000000000001
88.3,0.0,36000.0,11.505,9.98
88.3,0.0,36000.0,11.505,9.98
74.25,0.0,36000.0,14.183333333333335,3.6875
80.0909090909091,0.0,36000.0,13.545454545454545,2.479090909090909
95.0,0.0,36000.0,10.379166666666666,1.5433333333333332
94.4,0.012,36000.0,10.12,4.681
85.2,0.0,36000.0,8.17,4.372999999999998
80.3,0.015,36000.0,9.635,4.269
84.69230769230771,0.1323076923076923,36000.0,9.4,1.977692307692308
91.2,0.095,36000.0,7.885,4.734
59.1,0.0,36000.0,13.839999999999998,1.4489999999999998
94.9,0.021,36000.0,10.94,7.306
80.1,0.0,36000.0,11.104999999999995,1.896
63.9,0.0,36000.0,12.62,3.4490000000000003
62.7,0.0,36000.0,12.62,2.676
60.6,0.0,36000.0,15.025,4.68
52.7,0.0,36000.0,16.625,2.007
70.6,0.0,36000.0,10.747,2.73
66.6,0.0,36000.0,11.82,2.4800000000000004
47.8,0.0,36000.0,14.207999999999998,3.2400000000000007
74.2,0.0,36000.0,12.198,2.27
65.3,0.0,36000.0,14.728,2.6100000000000003
67.4,0.0,36000.0,15.18,2.0
62.6,0.0,36000.0,14.294,1.7299999999999998
87.77777777777777,0.0,36000.0,11.798888888888893,6.177777777777778
79.0,0.0,36000.0,9.25,8.2
82.44444444444444,0.0,36000.0,12.48777777777778,8.222222222222221
63.3,0.0,36000.0,15.466,2.6700000000000004
86.125,0.0,36000.0,11.48875,6.0375000000000005
66.8888888888889,0.0,36000.0,13.34888888888889,6.633333333333335
89.4,0.0,36000.0,8.251999999999999,10.4
86.375,0.0,36000.0,10.11375,9.5875
93.9,0.0,36000.0,13.089,5.15
87.875,0.0,36000.0,11.10875,10.2125
90.66666666666669,0.0,36000.0,6.996666666666667,8.233333333333334
71.8,0.0,36000.0,11.18,2.4800000000000004
68.5,0.0,36000.0,12.946000000000002,4.07
85.0,0.0,36000.0,11.160000000000002,5.833333333333332
68.8,0.0,36000.0,14.504,4.0
64.7,0.0,36000.0,16.237000000000002,1.51
96.1,0.0,36000.0,13.159,1.7600000000000002
68.9,0.0,36000.0,11.194,2.41
65.4,0.0,36000.0,11.940999999999999,1.91
51.0,0.0,36000.0,17.593333333333334,2.7888888888888888
94.4,0.0,36000.0,10.296,2.1900000000000004
77.4,0.0,36000.0,14.051999999999998,1.25
70.9,0.0,36000.0,16.905,2.04
55.0,0.0,43713.0,7.86,10.908
55.0,0.0,43892.0,9.98,10.26
52.0,0.0,44072.0,12.09,9.036
52.0,0.0,44251.0,13.03,6.408
48.0,0.0,44431.0,17.21,5.6160000000000005
68.0,0.0,44609.0,13.09,8.748000000000001
77.0,0.0,44789.0,11.55,8.64
59.0,612.0,44967.0,17.54,9.9
51.3,0.0,36000.0,12.609000000000002,2.31
51.3,0.0,36000.0,12.609000000000002,2.31
76.55555555555556,0.0,36000.0,12.715555555555556,4.0
74.7,0.0,36000.0,4.717,3.71
65.0,0.0,36000.0,9.226,3.400000000000001
64.5,0.0,36000.0,15.088333333333333,2.5666666666666664
63.6,0.0,36000.0,13.878,2.52
52.8,0.0,36000.0,13.454,2.2700000000000005
36.3,0.0,36000.0,18.537,3.6000000000000005
41.6,0.0,36000.0,19.908,2.22
70.1111111111111,0.0,36000.0,16.669999999999998,2.355555555555556
73.0,0.0,36000.0,17.001666666666665,1.1666666666666667
60.42857142857143,0.0,36000.0,20.08571428571429,2.442857142857143
50.33333333333334,0.0,36000.0,19.796666666666667,2.4
51.66666666666666,0.0,36000.0,20.356666666666666,2.033333333333333
71.0,0.0,36000.0,19.198,1.9240000000000002
78.14285714285714,0.0,36000.0,17.708571428571428,1.9714285714285715
69.75,0.0,36000.0,17.642500000000005,3.7
64.66666666666667,0.0,36000.0,16.79,3.266666666666666
50.7,0.0,36000.0,20.979,1.84
66.6,0.0,36000.0,19.425000000000004,2.7880000000000003
79.0,0.0,36000.0,17.7575,1.8875
65.625,0.0,36000.0,19.073750000000004,2.25
82.85714285714286,0.0,36000.0,16.565714285714282,1.7714285714285716
90.44444444444444,0.0,36000.0,14.416666666666664,3.766666666666668
95.8,0.0,36000.0,12.294999999999998,4.3500000000000005
95.1,0.0,36000.0,12.63,3.96
71.3,0.0,36000.0,16.313,2.039
63.25,0.0,36000.0,19.965,1.4
88.0,0.0,36000.0,16.8625,3.315
76.8888888888889,0.0,36000.0,18.25555555555556,2.066666666666667
91.28571428571428,0.0,36000.0,14.507142857142856,2.4285714285714284
77.1,0.13699999999999998,36000.0,14.353,3.53
51.5,0.021,36000.0,19.075,4.08
58.1,0.095,36000.0,17.442,5.65
82.1,0.16799999999999998,36000.0,18.103,6.580000000000001
73.6,0.0,36000.0,19.775,5.040000000000001
55.3,0.0,36000.0,22.705,2.63
44.0,0.0,36000.0,28.06,3.2900000000000005
44.3,0.041,36000.0,23.095,3.0900000000000007
48.5,0.06999999999999999,36000.0,23.59,3.1800000000000006
49.0,0.0,36000.0,24.705,3.28
58.3,0.096,36000.0,23.565,4.25
59.9,0.43,36000.0,23.196,2.63
93.2,0.0,36000.0,13.995,4.0600000000000005
93.7,0.0,36000.0,13.4,7.350000000000001
91.2,0.0,36000.0,11.71,2.37
87.2,0.0,36000.0,13.995,2.8800000000000003
86.0,0.0,36000.0,14.036999999999995,2.8500000000000005
80.2,0.0,36000.0,14.27,3.650000000000001
76.4,0.105,36000.0,15.949000000000002,2.7400000000000007
61.0,0.0,36000.0,18.595,3.3600000000000003
57.5,0.0,36000.0,20.265,2.53
57.9,0.0,36000.0,21.675,2.3200000000000003
45.2,0.0,36000.0,24.475000000000005,2.5700000000000003
61.2,0.0,36000.0,23.66500000000001,2.2300000000000004
66.8,0.0,36000.0,23.4,3.3500000000000005
83.8888888888889,0.0,36000.0,14.972222222222221,2.8555555555555565
54.5,0.0,36000.0,18.96,4.410000000000001
63.0,0.0,36000.0,18.55,0.5
52.33333333333334,0.0,36000.0,24.305555555555557,2.811111111111112
58.5,0.0,36000.0,24.6975,2.2
42.0,0.0,36000.0,26.55,2.1
42.0,0.0,36000.0,26.55,2.1
46.7,0.11699999999999999,36000.0,25.99,3.140000000000001
46.7,0.11699999999999999,36000.0,25.99,3.140000000000001
55.5,0.457,36000.0,24.124000000000002,2.78
64.5,0.0,36000.0,23.65,1.85
86.3,0.098,36000.0,18.337000000000003,4.28
84.1,0.7309999999999999,36000.0,15.495,7.2600000000000025
81.7,0.0,36000.0,16.748,6.080000000000001
75.3,0.026000000000000002,36000.0,17.992,5.010000000000002
72.8,0.026000000000000002,36000.0,13.682,2.87
75.0,0.345,36000.0,16.189,3.920000000000001
75.0,0.4027272727272728,36000.0,16.158181818181816,3.890909090909091
68.6,0.0,36000.0,17.176,3.1300000000000003
83.0,0.0,36000.0,15.264000000000001,2.6100000000000003
57.8,0.04,36000.0,19.145,4.61
59.4,0.057999999999999996,36000.0,18.733,4.0200000000000005
66.2,0.171,36000.0,19.49,2.5900000000000007
61.875,0.0,36000.0,19.50625,3.2
70.8,0.11700000000000002,36000.0,18.271,3.390000000000001
67.0,0.016,36000.0,18.0,6.49
67.8,0.047,36000.0,18.115,3.1800000000000006
57.5,0.0,36000.0,21.375000000000004,2.4800000000000004
57.8,0.0,36000.0,21.905,2.0200000000000005
46.3,0.0,36000.0,23.97000000000001,2.2700000000000005
65.9,0.0,36000.0,22.265000000000004,2.12
43.7,0.0,36000.0,27.73500000000001,3.4500000000000006
45.0,0.0,36000.0,31.116,2.12
55.4,1.537,36000.0,28.396000000000004,3.390000000000001
75.3,0.0,36000.0,22.445,2.8500000000000005
62.5,0.0,36000.0,25.020000000000003,2.15
69.9,0.0,36000.0,21.660000000000004,1.7399999999999998
79.2,0.0,36000.0,18.795,2.8500000000000005
52.6,0.057999999999999996,36000.0,24.370000000000005,1.6800000000000002
80.5,0.045,36000.0,20.85,3.2000000000000006
90.4,0.0,36000.0,16.73,3.18
61.3,0.0,36000.0,19.625000000000004,2.5900000000000007
57.0,0.0,36000.0,21.875,1.5299999999999998
55.0,0.0,36000.0,25.63000000000001,2.3600000000000003
79.9,0.0,36000.0,20.196,4.28
52.3,0.0,36000.0,22.910000000000004,2.22
43.0,0.0,36000.0,26.71,2.53
65.0,0.0,36000.0,26.425,2.7
73.6,0.0,36000.0,19.936,2.6100000000000003
57.1,0.0,36000.0,22.501,1.52
78.8,0.057999999999999996,36000.0,21.352000000000004,3.900000000000001
57.8,0.0,36000.0,23.995,4.6800000000000015
61.8,0.0,36000.0,21.15,4.4
76.3,0.0,36000.0,19.186,5.3500000000000005
68.0,0.0,36000.0,19.250000000000004,2.5500000000000007
61.3,0.0,36000.0,20.96,2.3600000000000003
45.2,0.0,36000.0,25.895000000000003,3.150000000000001
39.4,0.0,36000.0,29.795000000000005,2.5200000000000005
65.4,0.0,36000.0,26.035000000000004,4.050000000000002
60.0,0.0,36000.0,26.835,2.1100000000000003
58.2,0.0,36000.0,28.256999999999998,2.8800000000000003
68.4,0.0,36000.0,24.217,4.200000000000001
51.8,0.0,36000.0,24.265,4.3500000000000005
54.6,0.0,36000.0,24.741,1.7399999999999998
60.4,0.0,36000.0,24.26,1.59
58.3,0.0,36000.0,30.625,3.2299999999999995
75.0,0.0,36000.0,23.116,1.7299999999999998
66.9,0.0,36000.0,23.436,1.75
