date,main.humidity,main.temp,rain.1h,weather.main,wind.speed
2020-01-01T08:33:00.000Z,81,8.61,0,Clouds,3.1
2020-01-01T09:32:42.000Z,70,9.09,0,Clouds,4.1
2020-01-01T10:32:44.000Z,71,10.73,0,Clouds,3.1
2020-01-01T11:33:48.000Z,62,12.08,0,Clouds,3.1
2020-01-01T12:34:23.000Z,62,11.7,0,Clouds,2.1
2020-01-01T13:30:14.000Z,62,12.03,0,Clouds,2.6
2020-01-01T14:33:22.000Z,62,12.43,0,Clouds,1.5
2020-01-01T15:32:42.000Z,66,11.4,0,Clouds,2.1
2020-01-01T16:33:07.000Z,81,9.76,0,Clouds,1.5
2020-01-01T17:33:28.000Z,81,8.58,0,Clouds,1.5
2020-01-01T18:31:35.000Z,86,7.39,0,Clear,1
2020-01-01T19:32:48.000Z,93,6.25,0,Clear,1
2020-01-01T20:32:52.000Z,93,5.61,0,Clear,1.5
2020-01-01T21:32:44.000Z,93,4.83,0,Clear,2.1
2020-01-01T22:32:44.000Z,93,4.67,0,Clear,1.5
2020-01-01T23:32:38.000Z,93,4.25,0,Clear,2.1
2020-01-02T00:33:12.000Z,93,3.63,0,Clear,1.5
2020-01-02T01:32:44.000Z,89,3.25,0,Clear,1.5
2020-01-02T02:33:18.000Z,89,2.85,0,Clear,1.5
2020-01-02T03:33:01.000Z,100,2.59,0,Clear,2.1
2020-01-02T04:30:15.000Z,88,2.68,0,Clear,1.5
2020-01-02T05:37:23.000Z,88,2.04,0,Clear,3.1
2020-01-02T06:32:50.000Z,76,2.29,0,Clear,2.1
2020-01-02T07:30:14.000Z,86,3.09,0,Clear,1
2020-01-02T08:33:07.000Z,80,3.26,0,Clear,1.5
2020-01-02T09:32:48.000Z,65,7.6,0,Clouds,1
2020-01-02T10:32:56.000Z,58,10.42,0,Clouds,1
2020-01-02T11:34:27.000Z,54,12.12,0,Clouds,1.77
2020-01-02T12:34:14.000Z,62,13.15,0,Clouds,1.5
2020-01-02T13:30:14.000Z,67,13.67,0,Clouds,2.1
2020-01-02T14:32:59.000Z,71,13.6,0,Clouds,2.1
2020-01-02T15:32:51.000Z,71,12.48,0,Clouds,1.5
2020-01-02T16:32:49.000Z,81,10.21,0,Clouds,1.5
2020-01-02T17:32:46.000Z,87,9.11,0,Clouds,1.5
2020-01-02T18:32:53.000Z,93,7.97,0,Clouds,0.5
2020-01-02T19:32:50.000Z,93,7.33,0,Clouds,1
2020-01-02T20:32:53.000Z,93,7.32,0,Clouds,1
2020-01-02T21:32:53.000Z,93,7.2,0,Clouds,1.5
2020-01-02T22:33:06.000Z,93,6.8,0,Clouds,1.5
2020-01-02T23:32:59.000Z,100,5.67,0,Clouds,1.5
2020-01-03T00:30:15.000Z,93,6.4,0,Clouds,1.5
2020-01-03T01:30:15.000Z,100,5.52,0,Clouds,2.1
2020-01-03T02:32:49.000Z,100,6.23,0,Clouds,1.5
2020-01-03T03:32:55.000Z,93,6.2,0,Clouds,2.1
2020-01-03T04:35:03.000Z,93,5.69,0,Clouds,3.1
2020-01-03T05:40:22.000Z,100,5.45,0,Clouds,3.1
2020-01-03T06:32:53.000Z,100,4.97,0,Clouds,2.1
2020-01-03T07:33:23.000Z,93,5.15,0,Mist,2.1
2020-01-03T08:32:59.000Z,93,6.88,0,Clouds,1.5
2020-01-03T09:33:03.000Z,100,8.61,0,Clouds,1
2020-01-03T10:33:01.000Z,81,9.67,0,Clouds,1
2020-01-03T11:34:41.000Z,76,10.76,0,Clouds,1
2020-01-03T12:34:20.000Z,71,11.38,0,Clouds,2.1
2020-01-03T13:32:51.000Z,66,11.38,0,Clouds,3.1
2020-01-03T14:32:57.000Z,71,11.62,0,Clouds,2.6
2020-01-03T15:26:55.000Z,76,11.43,0,Clouds,4.1
2020-01-03T16:33:06.000Z,93,10.24,0,Rain,1.5
2020-01-03T17:33:04.000Z,93,10.13,0,Clouds,2.6
2020-01-03T18:33:08.000Z,93,10.13,0,Clouds,1.5
2020-01-03T19:33:13.000Z,93,9.48,0,Clouds,1
2020-01-03T20:33:09.000Z,93,9.25,0,Clouds,2.1
2020-01-03T21:32:41.000Z,100,8.99,0,Clouds,1
2020-01-03T22:32:45.000Z,93,8.99,0,Clouds,2.92
2020-01-03T23:32:43.000Z,100,8.34,0,Clouds,2.6
2020-01-04T00:32:15.000Z,93,8.08,0,Drizzle,1.5
2020-01-04T01:33:20.000Z,93,7.6,0,Clouds,2.6
2020-01-04T02:32:58.000Z,100,7.86,0,Clouds,1.5
2020-01-04T03:33:25.000Z,100,7.63,0,Fog,1.5
2020-01-04T04:35:22.000Z,93,7.17,0,Fog,1.5
2020-01-04T05:40:18.000Z,100,7.39,0,Drizzle,1.5
2020-01-04T06:33:22.000Z,100,7.15,0,Rain,1
2020-01-04T07:33:25.000Z,100,7.38,0,Drizzle,1
2020-01-04T08:33:05.000Z,100,9.05,0,Mist,1.5
2020-01-04T09:32:46.000Z,100,10.35,0,Drizzle,1.5
2020-01-04T10:33:08.000Z,100,11.2,0,Mist,1.63
2020-01-04T11:34:32.000Z,87,11.5,0,Clouds,1
2020-01-04T12:34:10.000Z,81,11.7,0,Clouds,2.1
2020-01-04T13:30:15.000Z,87,11.68,0,Clouds,1.5
2020-01-04T14:33:01.000Z,76,11.03,0,Clouds,2.6
2020-01-04T15:32:59.000Z,87,10.91,0,Clouds,1.5
2020-01-04T16:33:32.000Z,81,9.96,0,Clouds,1.5
2020-01-04T17:32:55.000Z,93,9.07,0,Clouds,1.5
2020-01-04T18:33:09.000Z,87,8.81,0,Clouds,3.1
2020-01-04T19:24:34.000Z,87,7.94,0,Clouds,1.5
2020-01-04T20:32:56.000Z,93,8.09,0,Clouds,0.5
2020-01-04T21:32:49.000Z,93,7.68,0,Clouds,0.5
2020-01-04T22:30:15.000Z,93,6.81,0,Clouds,1.5
2020-01-04T23:30:15.000Z,100,6.4,0,Clouds,1
2020-01-05T00:33:11.000Z,100,5.76,0,Clouds,1
2020-01-05T01:33:04.000Z,100,5.14,0,Clear,2.1
2020-01-05T02:33:26.000Z,100,4.76,0,Fog,1.49
2020-01-05T03:30:14.000Z,100,4.74,0,Fog,1.5
2020-01-05T04:35:07.000Z,100,4.33,0,Fog,2.1
2020-01-05T05:40:42.000Z,100,3.92,0,Fog,1
2020-01-05T06:33:08.000Z,100,3.94,0,Mist,2.6
2020-01-05T07:33:03.000Z,100,3.45,0,Fog,2.1
2020-01-05T08:33:08.000Z,100,3.4,0,Fog,2.6
2020-01-05T09:33:06.000Z,100,4.84,0,Fog,1.5
2020-01-05T10:33:09.000Z,100,6.35,0,Fog,1
2020-01-05T11:35:16.000Z,100,6.86,0,Fog,2.1
2020-01-05T12:34:38.000Z,100,7.57,0,Mist,1.5
2020-01-05T13:33:04.000Z,100,7.57,0,Clouds,3.1
2020-01-05T14:32:52.000Z,93,7.56,0,Clouds,3.1
2020-01-05T15:33:08.000Z,100,6.61,0,Clouds,2.1
2020-01-05T16:33:27.000Z,93,4.97,0,Clouds,2.6
2020-01-05T17:30:15.000Z,93,4.56,0,Clear,1
2020-01-05T18:33:03.000Z,100,4.3,0,Clear,1
2020-01-05T19:33:05.000Z,100,4.53,0,Clouds,1.5
2020-01-05T20:33:04.000Z,93,4.77,0,Mist,1.5
2020-01-05T21:30:15.000Z,100,4.53,0,Mist,1
2020-01-05T22:33:01.000Z,100,4.37,0,Fog,1
2020-01-05T23:30:15.000Z,100,4.13,0,Fog,1
2020-01-06T00:33:47.000Z,100,4.28,0,Fog,1
2020-01-06T01:33:14.000Z,100,3.89,0,Fog,1
2020-01-06T02:33:12.000Z,100,3.88,0,Mist,1.5
2020-01-06T03:33:21.000Z,100,2.92,0,Fog,3.1
2020-01-06T04:35:32.000Z,100,2.67,0,Fog,2.1
2020-01-06T05:40:56.000Z,100,2.67,0,Fog,2.6
2020-01-06T06:32:51.000Z,100,3.57,0,Fog,2.1
2020-01-06T07:30:15.000Z,100,4.27,0,Mist,1
2020-01-06T08:33:30.000Z,100,2.75,0,Fog,1
2020-01-06T09:30:15.000Z,100,5.32,0,Fog,1.5
2020-01-06T10:33:23.000Z,100,6.91,0,Fog,1
2020-01-06T11:34:44.000Z,100,7.7,0,Clouds,1.5
2020-01-06T12:32:54.000Z,93,8.85,0,Clouds,2.1
2020-01-06T13:30:15.000Z,93,10.34,0,Clouds,2.6
2020-01-06T14:33:54.000Z,93,10.46,0,Clouds,3.6
2020-01-06T15:33:13.000Z,87,8.89,0,Clear,2.82
2020-01-06T16:33:59.000Z,93,7.27,0,Clouds,2.82
2020-01-06T17:33:44.000Z,93,7,0,Clouds,2.6
2020-01-06T18:33:13.000Z,93,6.77,0,Clouds,2.6
2020-01-06T19:33:35.000Z,93,6.52,0,Clouds,2.1
2020-01-06T20:30:15.000Z,100,6.92,0,Clouds,2.6
2020-01-06T21:33:12.000Z,93,6.72,0,Clouds,1.5
2020-01-06T22:33:15.000Z,100,6.44,0,Clouds,1.5
2020-01-06T23:33:15.000Z,100,7.43,0,Clouds,2.6
2020-01-07T00:33:15.000Z,93,7.4,0,Clouds,2.6
2020-01-07T01:31:25.000Z,93,7.24,0,Clouds,2.6
2020-01-07T02:33:15.000Z,87,7.24,0,Clouds,1.5
2020-01-07T03:33:27.000Z,100,6.99,0,Clouds,2.1
2020-01-07T04:35:58.000Z,93,7.22,0,Clouds,2.1
2020-01-07T05:40:56.000Z,87,7.71,0,Clouds,2.6
2020-01-07T06:33:20.000Z,87,7.47,0,Clouds,2.1
2020-01-07T07:34:04.000Z,81,6.92,0,Clouds,2.1
2020-01-07T08:33:25.000Z,81,7.98,0,Clouds,2.1
2020-01-07T09:33:24.000Z,76,10.69,0,Clouds,1.5
2020-01-07T10:33:39.000Z,62,11.95,0,Clouds,2.1
2020-01-07T11:35:03.000Z,66,13,0,Clouds,1.5
2020-01-07T12:35:02.000Z,62,13.68,0,Clouds,1.5
2020-01-07T13:34:00.000Z,58,13.33,0,Clouds,1.5
2020-01-07T14:33:22.000Z,58,13.4,0,Clouds,1.5
2020-01-07T15:33:01.000Z,66,12.69,0,Clouds,2.6
2020-01-07T16:33:28.000Z,71,11.03,0,Clouds,2.6
2020-01-07T17:33:27.000Z,81,9.08,0,Clouds,2.1
2020-01-07T18:31:37.000Z,87,7.39,0,Clouds,2.1
2020-01-07T19:30:15.000Z,93,6.77,0,Clouds,1
2020-01-07T20:33:23.000Z,93,6.13,0,Clouds,1
2020-01-07T21:32:48.000Z,93,5.79,0,Clouds,2.27
2020-01-07T22:33:40.000Z,93,5.77,0,Clouds,1
2020-01-07T23:30:15.000Z,93,7.54,0,Clouds,2.6
2020-01-08T00:33:45.000Z,93,7.13,0,Clouds,2.6
2020-01-08T01:33:37.000Z,93,6.5,0,Clouds,1
2020-01-08T02:33:52.000Z,93,6.09,0,Clouds,0.5
2020-01-08T03:33:57.000Z,93,6.11,0,Clouds,1.5
2020-01-08T04:35:48.000Z,86,6.15,0,Clouds,3.6
2020-01-08T05:41:16.000Z,93,6.26,0,Clouds,1.5
2020-01-08T06:33:27.000Z,93,6.77,0,Clouds,1.57
2020-01-08T07:34:09.000Z,93,6.6,0,Clouds,1.5
2020-01-08T08:34:25.000Z,87,8.13,0,Clouds,1
2020-01-08T09:33:44.000Z,81,9.71,0,Clouds,2.6
2020-01-08T10:33:28.000Z,71,11.81,0,Clouds,2.6
2020-01-08T11:35:20.000Z,58,13.09,0,Clouds,1
2020-01-08T12:36:21.000Z,54,14.41,0,Clouds,2.6
2020-01-08T13:30:15.000Z,55,15.65,0,Clouds,1
2020-01-08T14:30:15.000Z,59,14.99,0,Clouds,2.1
2020-01-08T15:30:14.000Z,62,14.36,0,Clouds,2.1
2020-01-08T16:30:16.000Z,76,12.38,0,Clouds,1
2020-01-08T17:33:55.000Z,87,9.44,0,Clouds,1.5
2020-01-08T18:33:31.000Z,87,8.38,0,Clouds,1.5
2020-01-08T19:34:08.000Z,93,6.7,0,Clouds,1
2020-01-08T20:34:08.000Z,100,6.07,0,Clouds,1.77
2020-01-08T21:33:24.000Z,100,7.31,0,Clouds,1.5
2020-01-08T22:30:15.000Z,100,7.53,0,Clouds,2.6
2020-01-08T23:30:15.000Z,100,6.86,0,Clouds,3.1
2020-01-09T00:32:13.000Z,100,5.99,0,Clear,1
2020-01-09T01:33:35.000Z,100,5.83,0,Clear,1.5
2020-01-09T02:33:40.000Z,93,5.78,0,Clear,2.1
2020-01-09T03:33:54.000Z,100,6.11,0,Clear,2.6
2020-01-09T04:35:47.000Z,93,5.95,0,Clear,2.6
2020-01-09T05:44:44.000Z,93,5.05,0,Clear,1.5
2020-01-09T06:33:28.000Z,93,6.23,0,Clouds,0.5
2020-01-09T07:34:39.000Z,100,5.87,0,Clouds,2.6
2020-01-09T08:34:17.000Z,81,8.34,0,Clouds,2.1
2020-01-09T09:33:26.000Z,66,10.75,0,Clear,1.5
2020-01-09T10:31:43.000Z,58,14.81,0,Clear,1.5
2020-01-09T11:36:23.000Z,51,15.29,0,Clouds,3.6
2020-01-09T12:33:02.000Z,52,17.16,0,Clouds,1
2020-01-09T13:34:29.000Z,52,18.62,0,Clouds,2.1
2020-01-09T14:34:58.000Z,63,17.86,0,Clouds,4.1
2020-01-09T15:35:00.000Z,67,15.74,0,Clouds,2.6
2020-01-09T16:33:49.000Z,71,14.07,0,Clouds,8.33
2020-01-09T17:33:56.000Z,62,11.58,0,Clouds,11.8
2020-01-09T18:33:59.000Z,93,10.03,0,Clouds,8.2
2020-01-09T19:30:15.000Z,87,11.82,0,Clouds,3.6
2020-01-09T20:34:48.000Z,76,10.34,0,Clouds,2.6
2020-01-09T21:30:15.000Z,81,11.52,,Rain,4.6
2020-01-09T22:30:15.000Z,81,11.52,0,Rain,5.7
2020-01-09T23:33:41.000Z,87,10.89,0,Rain,3.1
2020-01-10T00:33:50.000Z,87,10.5,,Rain,3.1
2020-01-10T01:34:00.000Z,93,10.26,,Rain,4.1
2020-01-10T02:34:09.000Z,93,9.45,0,Rain,3.6
2020-01-10T03:33:37.000Z,87,9.81,,Rain,4.1
2020-01-10T04:36:09.000Z,87,9.29,,Rain,5.1
2020-01-10T05:39:27.000Z,93,8.81,0,Rain,3.1
2020-01-10T06:30:16.000Z,93,8.68,0,Rain,2.6
2020-01-10T07:30:15.000Z,93,9.19,,Rain,3.6
2020-01-10T08:30:54.000Z,93,9.09,0,Clouds,2.6
2020-01-10T09:34:05.000Z,87,10.16,,Rain,2.6
2020-01-10T10:30:15.000Z,87,11.29,0,Rain,4.1
2020-01-10T11:38:21.000Z,87,11.4,0,Clouds,3.1
2020-01-10T12:35:42.000Z,81,11.19,0,Clouds,3.6
2020-01-10T13:34:01.000Z,87,11.97,,Rain,4.6
2020-01-10T14:34:09.000Z,93,11.63,0,Rain,2.6
2020-01-10T15:35:45.000Z,93,10.43,,Rain,2.1
2020-01-10T16:37:13.000Z,87,9.82,0,Clouds,1
2020-01-10T17:36:02.000Z,93,9.47,0,Clouds,1
2020-01-10T18:36:29.000Z,93,8.95,0,Clouds,1.5
2020-01-10T19:36:29.000Z,93,7.81,0,Clear,1
2020-01-10T20:35:54.000Z,100,4.59,0,Fog,0.5
2020-01-10T21:35:49.000Z,100,6.19,0,Mist,1
2020-01-10T22:37:05.000Z,100,5.97,0,Mist,1
2020-01-10T23:35:37.000Z,100,5.24,0,Clouds,1.5
2020-01-11T00:35:49.000Z,93,5.03,0,Clear,1.5
2020-01-11T01:36:20.000Z,100,2.83,0,Clear,1.5
2020-01-11T02:36:22.000Z,100,3.06,0,Fog,1.5
2020-01-11T03:36:25.000Z,100,2.91,0,Fog,2.1
2020-01-11T04:39:48.000Z,88,2.93,0,Fog,1.72
2020-01-11T05:47:25.000Z,100,2.57,0,Clouds,1.5
2020-01-11T06:33:47.000Z,100,3.69,0,Clouds,2.1
2020-01-11T07:36:32.000Z,100,3.82,0,Clouds,1.5
2020-01-11T08:36:27.000Z,93,4.36,0,Clear,3.6
2020-01-11T09:36:38.000Z,81,6.55,0,Clear,3.1
2020-01-11T10:36:10.000Z,70,7.58,0,Clear,3.1
2020-01-11T11:38:24.000Z,61,8.11,0,Clear,2.1
2020-01-11T12:36:05.000Z,57,10.3,0,Clouds,1.5
2020-01-11T13:36:24.000Z,57,11.26,0,Clouds,1.5
2020-01-11T14:35:55.000Z,57,10.68,0,Clouds,1.5
2020-01-11T15:36:11.000Z,61,9.76,0,Clear,2.6
2020-01-11T16:36:01.000Z,70,6.94,0,Clear,1.5
2020-01-11T17:35:51.000Z,81,5.83,0,Clear,1.5
2020-01-11T18:35:56.000Z,86,3.36,0,Clear,0.5
2020-01-11T19:35:55.000Z,93,1.67,0,Clear,1
2020-01-11T20:36:16.000Z,93,4.47,0,Clear,2.1
2020-01-11T21:36:03.000Z,100,3.43,0,Clear,2.1
2020-01-11T22:35:53.000Z,89,3.25,0,Clear,1.5
2020-01-11T23:36:20.000Z,89,1.98,0,Clear,1.5
2020-01-12T00:35:45.000Z,91,2.02,0,Clear,1.5
2020-01-12T01:35:57.000Z,91,1.7,0,Clear,1.5
2020-01-12T02:35:49.000Z,91,1.53,0,Clear,2.1
2020-01-12T03:36:14.000Z,90,-0.69,0,Clear,3.6
2020-01-12T04:38:38.000Z,90,1.23,0,Clear,2.6
2020-01-12T05:45:27.000Z,92,0.87,0,Clear,2.6
2020-01-12T06:36:57.000Z,76,2.35,0,Clouds,3.1
2020-01-12T07:36:04.000Z,92,2.38,0,Clear,1.5
2020-01-12T08:36:10.000Z,76,4.42,0,Clouds,2.1
2020-01-12T09:35:50.000Z,80,8.93,0,Clouds,1.5
2020-01-12T10:35:55.000Z,75,8.51,0,Clouds,1.5
2020-01-12T11:38:16.000Z,76,9.72,0,Clouds,1
2020-01-12T12:36:12.000Z,66,10.66,0,Clouds,2.1
2020-01-12T13:35:38.000Z,71,11.26,0,Clouds,2.6
2020-01-12T14:36:02.000Z,76,10.7,0,Clouds,3.6
2020-01-12T15:36:30.000Z,76,9.83,0,Clouds,1.5
2020-01-12T16:36:10.000Z,81,8.3,0,Clouds,1
2020-01-12T17:36:33.000Z,86,7.17,0,Clouds,1.5
2020-01-12T18:28:24.000Z,93,6.9,0,Clouds,1.5
2020-01-12T19:36:19.000Z,86,6.44,0,Clouds,1.5
2020-01-12T20:36:31.000Z,93,5.2,0,Clouds,2.1
2020-01-12T21:35:43.000Z,100,4.35,0,Clouds,1.5
2020-01-12T22:35:54.000Z,93,4.29,0,Clouds,1
2020-01-12T23:36:10.000Z,100,4.53,0,Clouds,1.5
2020-01-13T00:35:44.000Z,93,3.73,0,Clouds,2.1
2020-01-13T01:36:01.000Z,92,2.87,0,Fog,1.5
2020-01-13T02:35:48.000Z,92,2.57,0,Clouds,1.5
2020-01-13T03:35:50.000Z,80,2.22,0,Clouds,2.6
2020-01-13T04:39:39.000Z,80,1.79,0,Clouds,1.5
2020-01-13T05:47:02.000Z,80,2.27,0,Clouds,1.5
2020-01-13T06:36:08.000Z,80,3.19,0,Clouds,2.1
2020-01-13T07:39:35.000Z,80,3.03,0,Clouds,2.53
2020-01-13T08:38:11.000Z,74,4.16,0,Clouds,2.6
2020-01-13T09:39:47.000Z,75,6.95,0,Clouds,2.1
2020-01-13T10:35:49.000Z,65,9.09,0,Clouds,3.6
2020-01-13T11:38:28.000Z,99,12.32,0,Clouds,0.93
2020-01-13T12:53:40.000Z,99,11.11,0,Clouds,1.61
2020-01-13T13:38:46.000Z,99,12.78,0,Clouds,1.61
2020-01-13T14:36:00.000Z,99,14.44,0,Clouds,1.61
2020-01-13T15:38:06.000Z,44,12.33,0,Clouds,1.5
2020-01-13T16:37:57.000Z,57,9.14,0,Clouds,1.5
2020-01-13T17:37:17.000Z,75,8,0,Clouds,1.5
2020-01-13T18:37:36.000Z,52,5.99,0,Clouds,1
2020-01-13T19:37:22.000Z,52,4.87,0,Clouds,2.1
2020-01-13T20:37:11.000Z,80,4.82,0,Clouds,1
2020-01-13T21:37:16.000Z,55,4.41,0,Clouds,2.6
2020-01-13T22:33:39.000Z,55,4.01,0,Clouds,2.1
2020-01-13T23:37:17.000Z,80,2,0,Clouds,2.6
2020-01-14T00:37:12.000Z,74,3.87,0,Clouds,2.1
2020-01-14T01:37:13.000Z,69,4.2,0,Clouds,2.1
2020-01-14T02:37:23.000Z,69,4.04,0,Clouds,2.1
2020-01-14T03:37:27.000Z,74,3.8,0,Clouds,1.5
2020-01-14T04:42:06.000Z,64,4.03,0,Clouds,1.5
2020-01-14T05:50:53.000Z,74,3.37,0,Clouds,1
2020-01-14T06:41:21.000Z,74,4.77,0,Clear,1
2020-01-14T07:39:19.000Z,69,4.51,0,Clear,2.6
2020-01-14T08:41:23.000Z,52,8.48,0,Clear,3.6
2020-01-14T09:37:18.000Z,43,12.1,0,Clear,2.1
2020-01-14T10:37:39.000Z,33,12.09,0,Clear,2.1
2020-01-14T11:40:37.000Z,51,13.81,0,Clear,1
2020-01-14T12:43:37.000Z,31,14.71,0,Clouds,2.6
2020-01-14T13:42:37.000Z,57,15.81,0,Clouds,3.1
2020-01-14T14:38:03.000Z,38,15.44,0,Clouds,3.1
2020-01-14T15:37:47.000Z,50,14.05,0,Clouds,2.6
2020-01-14T16:37:24.000Z,58,12.81,0,Clouds,4.1
2020-01-14T17:37:55.000Z,75,6.41,0,Clouds,1
2020-01-14T18:38:04.000Z,81,4.3,0,Clear,2.1
2020-01-14T19:37:32.000Z,93,2.41,0,Clear,2.1
2020-01-14T20:37:53.000Z,93,6.64,0,Clear,1
2020-01-14T21:40:21.000Z,93,5.59,0,Clear,0.69
2020-01-14T22:39:15.000Z,93,5.25,0,Clear,1.5
2020-01-14T23:38:52.000Z,100,7.85,0,Clear,1.5
2020-01-15T00:39:58.000Z,93,9.34,0,Clouds,3.1
2020-01-15T01:39:00.000Z,86,9.35,0,Clouds,2.6
2020-01-15T02:39:12.000Z,80,7.85,0,Clouds,3.6
2020-01-15T03:39:54.000Z,93,8.34,0,Clouds,2.1
2020-01-15T04:45:15.000Z,70,8.99,0,Clouds,2.1
2020-01-15T05:55:42.000Z,55,9.9,0,Clouds,4.1
2020-01-15T06:48:34.000Z,55,9.26,0,Clouds,3.6
2020-01-15T07:51:01.000Z,55,9.22,0,Clouds,3.1
2020-01-15T08:51:59.000Z,57,11.01,0,Clouds,2.1
2020-01-15T09:45:31.000Z,62,13.7,0,Clouds,0.5
2020-01-15T10:39:57.000Z,66,14.32,0,Clouds,0.5
2020-01-15T11:44:24.000Z,62,15,0,Clouds,2.1
2020-01-15T12:48:20.000Z,51,15.72,0,Clouds,1.5
2020-01-15T13:48:30.000Z,47,15.4,0,Clouds,2.1
2020-01-15T14:42:52.000Z,51,15.25,0,Clouds,1.5
2020-01-15T15:39:32.000Z,54,13.85,0,Clouds,1.5
2020-01-15T16:39:44.000Z,66,12.9,0,Clouds,2.1
2020-01-15T17:39:56.000Z,66,12.09,0,Clouds,1.5
2020-01-15T18:39:52.000Z,71,10.06,0,Clouds,1
2020-01-15T19:39:28.000Z,66,10.06,0,Clouds,1.5
2020-01-15T20:39:35.000Z,76,9.38,0,Clouds,1
2020-01-15T21:39:37.000Z,75,8.08,0,Clouds,2.6
2020-01-15T22:39:05.000Z,81,7.57,0,Clouds,1.5
2020-01-15T23:40:12.000Z,81,6.46,0,Clouds,2.6
2020-01-16T00:39:20.000Z,86,6.27,0,Clear,2.1
2020-01-16T01:39:21.000Z,75,6.25,0,Clear,2.6
2020-01-16T02:39:09.000Z,86,5.17,0,Clear,2.6
2020-01-16T03:39:16.000Z,80,5.12,0,Clear,2.6
2020-01-16T04:44:07.000Z,80,5.05,0,Clear,2.6
2020-01-16T05:43:55.000Z,80,5.44,0,Clear,3.1
2020-01-16T06:43:15.000Z,75,6.73,0,Clear,3.6
2020-01-16T07:40:18.000Z,70,7.28,0,Clear,2.6
2020-01-17T08:44:56.000Z,100,8.44,,Rain,5.7
2020-01-17T09:36:17.000Z,100,9.42,0,Rain,5.7
2020-01-17T09:51:04.000Z,93,9.27,0,Rain,5.7
2020-01-17T10:09:25.000Z,93,10.09,0,Rain,5.7
2020-01-17T10:44:42.000Z,100,8.46,,Rain,3.6
2020-01-17T11:52:02.000Z,87,9.98,0,Rain,5.7
2020-01-17T11:52:02.000Z,87,9.98,0,Rain,5.7
2020-01-17T12:25:21.000Z,87,7.06,,Rain,4.6
2020-01-17T12:43:56.000Z,87,7.06,,Rain,4.6
2020-01-17T12:54:41.000Z,93,7.53,0,Rain,5.1
2020-01-17T13:25:05.000Z,87,9.06,,Rain,4.1
2020-01-17T13:25:05.000Z,87,9.06,,Rain,4.1
2020-01-17T13:52:25.000Z,76,10.05,,Rain,4.6
2020-01-17T14:08:17.000Z,76,10.06,,Rain,4.6
2020-01-17T14:19:27.000Z,76,9.53,0,Rain,8.7
2020-01-17T14:19:27.000Z,76,9.53,0,Rain,8.7
2020-01-17T14:56:27.000Z,93,8.47,0,Rain,3.1
2020-01-17T16:43:46.000Z,81,7.53,,Rain,5.1
2020-01-17T17:43:22.000Z,87,6.53,0,Rain,3.6
2020-01-17T18:43:29.000Z,87,7,,Rain,2.6
2020-01-17T19:42:56.000Z,87,6,,Rain,2.1
2020-01-17T20:42:58.000Z,81,4.6,0,Clouds,2.1
2020-01-17T21:03:45.000Z,81,4.59,0,Clouds,3.1
2020-01-17T21:43:04.000Z,81,4.13,0,Clouds,2.1
2020-01-17T22:43:27.000Z,93,2.06,0,Clouds,1
2020-01-17T23:43:22.000Z,93,3.56,0,Clouds,2.1
2020-01-18T00:43:41.000Z,93,3,0,Clouds,2.1
2020-01-18T01:44:14.000Z,100,2,0,Clouds,1.5
2020-01-18T02:43:54.000Z,100,2.5,0,Clouds,2.6
2020-01-18T03:43:49.000Z,93,2.53,0,Clouds,2.1
2020-01-18T04:45:06.000Z,86,3.05,0,Clouds,2.1
2020-01-18T05:44:39.000Z,86,3.05,0,Clouds,1.5
2020-01-18T06:44:23.000Z,80,5.48,0,Clouds,2.1
2020-01-18T07:02:31.000Z,80,5.65,0,Clouds,2.1
2020-01-18T07:43:16.000Z,80,5.42,0,Clouds,1
2020-01-18T08:43:40.000Z,86,4.06,0,Clouds,2.6
2020-01-18T09:43:38.000Z,75,7.32,0,Clouds,1.5
2020-01-18T10:43:32.000Z,57,9.69,0,Clouds,3.6
2020-01-18T11:46:19.000Z,54,11.33,0,Clouds,4.1
2020-01-18T12:46:16.000Z,54,11.53,0,Clouds,4.6
2020-01-18T14:00:15.000Z,54,11.53,0,Clouds,6.2
2020-01-18T14:51:26.000Z,57,10.53,0,Clouds,3.1
2020-01-18T15:43:13.000Z,61,9.53,0,Clouds,3.6
2020-01-18T16:43:02.000Z,61,9.53,0,Clouds,4.1
2020-01-18T17:43:12.000Z,61,9.06,0,Clouds,4.1
2020-01-18T18:43:18.000Z,70,8.53,0,Clouds,3.6
2020-01-18T19:43:23.000Z,70,8.06,0,Rain,1.5
2020-01-18T20:43:17.000Z,87,6.53,0,Clouds,3.1
2020-01-18T21:43:26.000Z,81,6.53,0,Clouds,1
2020-01-18T22:42:59.000Z,75,7.06,0,Clouds,1.5
2020-01-18T23:43:07.000Z,81,6.53,,Rain,1.5
2020-01-19T00:43:41.000Z,87,5.53,0,Rain,1.5
2020-01-19T01:43:29.000Z,87,5.53,0,Rain,2.6
2020-01-19T02:43:18.000Z,93,5.06,0,Rain,1.5
2020-01-19T03:43:14.000Z,93,4.53,0,Rain,2.6
2020-01-19T04:43:43.000Z,93,4.06,0,Clouds,2.1
2020-01-19T04:43:43.000Z,93,4.06,0,Clouds,2.1
2020-01-19T05:44:49.000Z,93,4.62,0,Clouds,1.5
2020-01-19T05:59:45.000Z,93,4.61,0,Clouds,1.5
